review,actual_sentiment,predicted_sentiment,positive_probability,correct,confidence
maureen o'hara is always beautiful and appealing here she plays an actress ill we don't know with what it is a bit of a to love story in that respect br br william is good as is most of the supporting cast john payne is meant to be but he seems to the girl who plays the child he and o'hara does her best with a contrived plot device of course adopt an orphan she will live on after the passing of your wife it's a sweet movie but it doesn't feel sincere i was hoping to be moved i was by gentle performance but i don't like to feel manipulated,0,1,0.8010214,False,0.8010214
it's unfortunate that many of the other of this film seem influenced by prior i e anger at the gay characters thinking french thrillers are bad etc i will admit that i'm unfamiliar with the novel but as a film after about minutes i was rolling my eyes hopefully i can explain in writing my complaints enough before i get sick of spending anymore time on this film over the hours of its running length hours that felt like don't get me wrong i can sit through hour and a half silent films hour epics i don't have a short attention span nor am i so jaded by the mtv generation that i cant appreciate a subtle and slowly building film here goes my list of complaints first off the ending yes it had a scooby doo esquire character explains everything at the end now i actually think for this movie this was necessary the film had so many plot twists emotional revelations new facts and being discovered one reviewer said it well yes it is a very logical story but without the very essential back story their childhood stories the relationship amongst the parents the relationship amongst the two and the son of the big man it just doesn't feel right i felt cheated i won't throw in too many spoilers here i could name specific revelations that i thought were unnecessary but according to the reviews on here there's a lot of people who seem to really love this so i don't want to give anything away i personally can't stand soap operas the complexity and twists and turns for me out any impact the final revelations could possibly deliver by the end i seriously didn't care there weren't any plot holes necessarily this seems like it could make a great book in writing it is perfectly logical but if i'm supposed to believe this is reality something doesn't sit right with the pieces that have been inserted too often i felt crucial characters we were never able to get to know were thrown in to further the plot increase the emotion and develop the mystery the acting i had no complaints about the directing eh not bad but the plot and especially its development severely lacking sorry to those that felt this was a perfect thriller but i couldn't get into it i gave this a simply because i don't want to seem completely unfair and it did have moments of slight intrigue and excitement br br major spoiler and i have to mention it but when the father is making his revelation to alexandre and just when you think the plot couldn't fit in another twist your father didn't die in a hunting accident i almost died when was the father at all developed or even really mentioned much in the back story are you serious like the already complex plot involving characters from all the families and their relationship to one another wasn't enough does the protagonist need another emotional more than he has already been fed sorry i had to throw in such a spoiler but that just bothered me as much as i've ever been bothered in any film,0,1,0.80025536,False,0.80025536
cypher is a movie well worth seeing because it's not the run of the mill sci fi flick the artistic approach is painted with dark scenes and a kind of view of what's going on the close up camera view is how the director keeps the plot the sci fi aspect of the movie is secondary to the plot of the movie the technology used in the movie isn't overly impressive however the director makes good use of the props br br the character development is intentionally shallow the main character jeremy northam decides to himself into the world of espionage it's up to the audience to figure out his enigmatic character and it's the that keeps the audience interested right to the very end,1,0,0.20248902,False,0.797511
there is a dvd published in the uk in code on the cover no on the no code in the inner br br probably a straight transfer from vhs br br there is no much point is commenting an adult film but this one contains a minimal plot and the characters are believable it was shown in the united states in normal cinemas br br i've seen it in way back in br br as such it deserves a place in an of movies the dvd has no special features and no subtitles and was probably made using a vhs tape as source,0,1,0.79751056,False,0.79751056
while the story of a troubled kid turning to boxing for self respect and anger management is hardly a new thing the story is given a fresh twist here when the protagonist is a girl instead of a boy br br diana has trouble at school she just can't stay away from fighting at home her father is constantly putting her down her brother trains boxing at a gym and one day when she picks him up she decides she also wants to train br br it would be easy to call this movie a rocky with girls i guess but that is not at all what this is about the story actually benefits very much from the main character being a girl rather than a boy that way you can deal with more problems at once first the problem of her not being accepted because she's not a girl and then when she comes to the boxing gym because she's a girl at all it's also a story about how a purpose can change life how positive things can make you grow i don't want this to sound pretentious because the movie doesn't feel pretentious at all but what i'm saying is true br br also michelle rodriguez is very good in the lead it's a shame really that she has become stuck in the tough girl now because that's really not what her part in is all about sure she's a female boxer but rather it's the more sensitive moments that really makes her shine br br so maybe this is basically your average underdog story with a twist but it's lifted way above the crowd by performance i rate this,1,0,0.20366013,False,0.79633987
there are two ways to regard either it is a dazzling mind blowing of music old film clips and t v sitcom style comedy or a plot less pretentious rambling mess the truth probably lies somewhere in between it is also one of the best movies of all time br br 'the jones peter mickey and mike had just finished their hit series and wanted to do a movie in collaboration with writer jack nicholson and director bob they made br br it begins at a bridge opening ceremony in san francisco where the gate crash the proceedings mickey jumps over the safety hundreds of feet into the water rescue him to the of a gorgeous jerry carole king composition called 'the and visuals that make the stargate finale of look drab by comparison by now you will either have switched off in puzzled disgust or be completely captivated br br more bizarre happenings unfold mickey uses a tank to destroy a machine in the middle of the desert the entire italian army to him the group are hired to play to play the in victor hair for a television commercial an overweight waitress insults the group describing them as gift to the eight year a surprise birthday party for mike goes wrong the group are sucked into a and to cap it all are driven away inside a giant glass tank br br you will either hate this or love it i found it a refreshing change from mindless pop musicals of the do the show right variety the songs are good too is superbly choreographed by toni basil later to appear in and boasts wonderful editing with clothes changing colour at lightning speed we go is a lovely king number whose accompanying images carry a strong message br br frank are just two of the guest stars to crop up did victor mature read the script before to do this one wonders he's hilarious in it though br br so mad there just has to be real genius behind it is a little gem and one worth time and time again shame it did not find an audience at the time if only had been like this,1,0,0.20647502,False,0.793525
spoilers br br i'm sure back when this was released in it was much appropriate for its time back then films were slower paced to allow audiences to follow and analyze the story here a man moves into a house owned by his last wife that died mysteriously with his new wife the mickey played by alex who also directed he film really is an character he gets a skull to warn that she is in trouble since he knew that there was foul play in the first wife's death he can't tell directly what happened so he tries to scare her off with the skull we also find out saw her parents die thus causing a lifetime of mental anguish that lead to like many audiences today i found the pacing to be a little too slow for my tastes but if you like slow paced horror without a lot of gore this film is for you br br,0,1,0.79267853,False,0.79267853
when i looked at this years match card i was so and unable to control myself because i was full of excitement br br it starts and it ends br br i'm sitting there angry to hell because of how much i wanted my money back i mean you watch one of my favorites which will go down as a classic and then you expect the same and get the average garbage they have every now and then the one moment in the entire show that ruined it for me was when out that very moment of losing to john cena john cena is such a loser it almost ruined for me when he beat triple h i couldn't watch wwe after seeing i'm starting to watch it again luckily i again have faith in wwe after the greatest i have ever seen which was a pure classic it definitely made up for and gave us lots of memorable moments as well br br if you have watched any of the before this one like the ones that turn you into fans turned me into a fan please don't watch this and make the same mistake i made and leave wwe behind and if you do watch it and are angry watching it again and watch it is absolutely classic,0,1,0.78852934,False,0.78852934
the head of a common new york family jane as mary barton works with her younger sister as barton at candy store after ms is by dealers in the buying and selling of women as slaves ms and her policeman boyfriend matt moore as larry burke must rescue the virtue threatened young woman br br traffic in souls has a reputation that is difficult to support it isn't remarkably well done and it doesn't show anything very unique in having a young woman's virtue threatened by sex perhaps it can be supported as a film which dealt with the topic in a greater than length claimed to have been ten originally the new york city location scenes are the main attraction after all these years the of the prisoners behind bars is memorable because nothing else seems able to make the cameras move br br traffic in souls george tucker jane matt moore,0,1,0.78805214,False,0.78805214
so dark the night poses a tough challenge it's very hard to write about it in any detail without ruining it for those who haven't yet seen it since it remains quite obscure that includes just about everybody the movie will strike those familiar with its director joseph h better known titles in the noir cycle gun crazy the big even my name is julia ross which in its it resembles as an odd choice br br for starters the french countryside serves as its setting steven a middle aged detective with the in paris sets out for a vacation in the village of or maybe quite unexpectedly he finds himself falling in love with the daughter even though she's to a rough local farmer but the song of life in paris is hard to resist so she agrees to marry him despite the in their ages which inevitably becomes the talk of the town br br but on the night of their engagement party she fails to return to the soon a finds her body by the river her jealous lover is the logical suspect but he too is found dead then anonymous notes more deaths which come to pass for the first time in his career the finds himself br br a particularly weak script all but does the movie in it plays like bad crossed with the murder of roger but lewis does this vehicle proud he takes his time near the beginning but then the story and the storytelling gain momentum alas just about the time the script breaks an and photographed the film with an intriguing of out of and into windows there's also an effective score by hugo who menace to many a good deal of talent has been on so dark the night but at the end it down to not much more than a gimmick and not a very good gimmick at that it's a one trick of a movie br br,1,0,0.21369565,False,0.78630435
when it was released this film caused a sensation i watched it and was thrilled beautiful usually young naked women filmed in the classy style we knew so well from director photography his photographs never become porn and the same is true for this movie today i saw it again and was disappointed the soft core in extremely slow paced scenes all filmed with some on the actually is all there is there is no real story the characters remain beautiful and beautifully filmed bodies but they are not real creatures with a soul actually nothing happens it is like hamilton is using moving pictures rather than stills and this gets so boring after a while i even didn't watch the whole thing the second time for i fell vast asleep that is all that remains of this masterpiece it is a very good sleeping and you will never become addicted to it br br back then out of now out of,0,1,0.7837448,False,0.7837448
the movie starts out with a bunch of dead men walking sitting in individual cells waiting for their inevitable meeting with death represented by the chair br br then our hero who is called is taken to the chair he's and then he's still alive he is given a choice by some creepy military guys who look really cool either we you until we've made sure you're actually dead or you can walk through this door and take whatever destiny might lie ahead of you our hero says yes to option and then the actual story br br he wakes up in a different sort of cell very high tech and very big where he finds another cell mate who also managed to survive the electric boogie ride a voice in the tells them that they are free to do whatever they wish as long as it happens within that room sounds a little suspicious but the two men accept what else can they do br br what these two men do not know is that they have been set together so they can an inner urge to kill within them basically the unknown scientists in the background p s them off until they decide that they should kill each other sounds weird indeed but there's a greater purpose to all of this this is the part which should not be revealed and so it shall remain br br but fear not it is the unknown that the viewer to watch more of this pseudo action movie it has an entirely different approach to the question how long time can you stand being with a man who's an s o b and would you kill him to obtain freedom br br the first hour is basically trying to your interest it up without you actually knowing it then it becomes a roller coaster ride with wild matrix like action fight scenes with a touch of to honor the comic book from which the movie is based upon br br the movie is indeed very special so special that normal cinemas won't view it under normal circumstances however the story is fascinating the music is fantastic and the actors do their bit some more than others to make the movie truly unique br br if you should be so fortunate that your cinema or video store has it watch it and enjoy the fact that not everyone is trying to make mainstream movies to earn huge of cash br br,1,0,0.2168334,False,0.7831666
not that i want to be mean but this movie really surprised me a lot during the whole film i was like what is this movie all about i don't get the animations at all probably this movie will only be suitable for those who belongs to the s during the film there is a group of people walked out after the movie many people said that's it frankly speaking i cannot believe that this movie was awarded the best children film award if you are thinking of watching this film i strongly recommend you not to you will regret it i'm not joking you will find that you are just wasting both your time and money of you go and watch it,0,1,0.7818937,False,0.7818937
one of my sisters friends me this game and it is too damn hard it carries the appearance of a kids game but you have to learn how to do tons of intricate moves that require you to twist and turn your hands into all sorts of awkward positions and you have to search seemingly endless levels for notes to improve your you also have to find these hidden jigsaw puzzle pieces that require you to do almost impossible tasks to get them and i am only up to stage three maybe if you have no life can stay home all the time you might get some enjoyment out of this but otherwise keep away and it is not recommended for kids they will pull their hair out within the hour,0,1,0.7798882,False,0.7798882
philip k movie and a decent one for that matter better than the paycheck woo and that abomination called minority report spielberg but lets face it the and ending was a bit too much for me half way through the movie i already started to fear about such kind of ending and i was right but that does not mean that the film is not worth its time no not at all first half as already many here have commented is awesome there are some parts where you to doubt whether the director intended to convey the message that is highly important thing in the future we will do such kind on corny sf things because we can or is it simply over combining but the paranoia is there and feeling out of joint also good one,0,1,0.7788852,False,0.7788852
i had been looking forward to seeing this film for a long time after seeing return to paradise which i found to be gritty i was so disappointed the most realistic thing about it was the unpredictable ending which i think was partly stolen from return to paradise br br maybe i was expecting too much br br on the positive side danes beckinsale and were fantastic in their roles although i didnt like character and first and found her very annoying br br i see anything realistic about the film it could of been done so much better for example there could of been more emphasis on the prison conditions and the sheer horror it was too a movie to be realistic there could also of been more action and tension br br the best thing about this film is the tragic ending i of predicted that but by that time i really didnt care what happened to them br br,0,1,0.7781784,False,0.7781784
tim robbins is oddly here cast as a garage mechanic in s new jersey who falls in love with a blonde who turns out to be albert niece although he's on screen much of the time robbins out the inner of his intense persona and fades into the background it's easy to forget he's even in the picture romantic comedy with a gimmick that being walter matthau playing einstein who does what he can with a conceived character otherwise it's and sunny directed rather by fred who shows heart but no wit or brains meg ryan is her usual self and the chemistry between she and robbins is charming like that of an sister and her big brother from,0,1,0.77811074,False,0.77811074
now i won't deny that when i purchased this off ebay i had high expectations this was an incredible out of print work from the master of comedy that i so enjoy however i was soon to be disappointed apologies to those who enjoyed it but i just found the al to be very difficult to watch i got a few smiles sure but the majority of the funny came from the music videos which i've got on dvd and the rest was basically filler you could tell that this was not greatest video achievement that honor goes to honestly i doubt if this will ever make the jump to dvd so if you're an ultra hardcore al fan and just have to own everything buy the tape off ebay just don't pay too much for it,0,1,0.77597076,False,0.77597076
once again woody allen seems to be completely devoid of any inspiration other than himself here we have a mock documentary like the structure of the film is a series of radio days broadway danny rose set in the 's purple rose bullets over broadway about a low life harry who believes being a genius him from being a jerk given this film and harry one wonders if this is allen's justification for his own actions with adopted daughter yes i was a jerk but i'm a genius so you gotta love me br br allen has only produced two good movies in the past ten years the fine but bullets over broadway and the excellent but largely ignored manhattan murder mystery his other efforts range from new york stories mighty to edgy yet experimental husbands and wives to pure alice scenes from a mall shadows and fog celebrity harry his films no longer even try to have a narrative arc and his humor seems to aim at amusing not funny after harry i stopped seeing his films in theaters after sweet and i may stop renting them as well,0,1,0.7748645,False,0.7748645
i thought how the grinch stole christmas was a pretty good movie it wasn't horrible nor was it great but it was enjoyable to watch i felt as if jim carrey got a little annoying at times they made the grinch seem like a special education person when all he needed to be was evil and but yet he turned out kind of retarded i did think the scenery when not inside the cave was beautiful and there was a few parts where i laughed but most of the time i thought it was just annoying this movie could've been so much better if they had changed the personality and they had included some more laugh scenes because most of the humor wasn't funny i liked how the grinch stole christmas anyway but it's not anything to get excited about seeing,1,0,0.22530371,False,0.7746963
kim patricia george jake and son miles per sullivan are headed to the country for winter weekend relief from metropolis on the way they hit a buck and end up stuck in the snow a group of hunters who were tracking the buck come along rather than helping at least one of the hunters john is mad because the accident the george kim and miles are disturbed by and even worse we quickly learn that has learned where they're staying meanwhile miles is given a wendigo a kind of indian shape shifting spirit monster token by an indian whom only he has seen is a psycho out to get our heroes are there in the woods br br i can see where wendigo would have a number of problems appealing to viewers it is a fairly low budget film with technical limitations frequently showing through much of the film and maybe all of it is not really about the titular creature and perhaps the fatal blow for many people it has a very ambiguous ending with a number of questions left unanswered if you are by such endings and you do not like films that have an aim of making you think about and discuss what everything meant do yourself a favor and avoid wendigo br br personally i like films like that i usually prefer some ambiguity the marketing of wendigo is towards those who want a quick scary creature flick where they'd expect a grand battle with some supernatural monster who is defeated in the end and everything is tied up neatly except for an opening for wendigo the monster returns but that's not what this film is wendigo is much more thoughtful and poetic than the surface of such a creature flick would suggest to most people heck writer director larry even has a character george robert frost the frost poem and comment that frost can evoke complex imagery and atmosphere out of seemingly simple things is the key to the film br br one of the best things about the film is its complexity in a way there are four different films occurring at the same time a thread from each character in thread he isn't exactly the or most pleasant guy in the world and he has some problems for him the film is a realistic horrific descent of his life going from bad to worse in thread she's looking for of her life and family she's a psychologist mostly denying the problems around her hoping that they'll go away and get better in thread he's even more down on his luck than george and arrival into his life the final crack in his psychological armor and in thread which is probably the most important of the film life is like a grand poem due to his youthful innocence and interpretation of the world but this is a horror story after all albeit one with a of hope and the events in the film give poetic interpretations a dark turn still when everything is said and done he seems to be the only one his due to the poetic br br even though the film is low budget there are a lot of well executed higher budget ambitions and director of photography terry find some great shots in beautiful locations and created some interesting slide show like montages such as the cards or the indian wendigo images from the book there are also interesting more traditional montages such as nightmare wendigo is better shot and edited than many big budget films br br other technical aspects are good for the budget the wendigo appearance at the end worked for me and was appropriately ambiguous the lighting was usually good there were a few times that dark scenes weren't as clear as they could have been but it seemed to be more of a problem with the film stock it could have been digital instead or transfer i thought the performances were good and far more realistic if you value that than the majority of films although i didn't really notice the score it must have been okay or i would have noticed it with a negative judgment br br overall wendigo is a very good film that deserves to be watched without as long as you don't mind having to think about the movies you watch,1,0,0.22535646,False,0.77464354
the long list of big names in this flick including the john mills didn't bowl me over to the extent that i couldn't judge the film on its actual merits it is full of stereotypes caricatures and standard set scenes from the humble air ace hero to the loud mouthed the music track was such that at one point about an hour before the end i thought the film was over loud rising grand and finish then silence but then the movie continued i found no real storyline writing but pressed uniforms and the pretty jean simmons pre nose job with a rousing little i cannot say that this picture has any of the ingredients which make a film great i found it and minor,0,1,0.77346325,False,0.77346325
can someone please help me i missed the last view moments and i don't want to pay money to see the whole film again i got to just where they are in the train and she says about that drink now ' and smiles what happens after that is there anymore dialogue or action surely it doesn't just end there i was a bit bored in the film and kept hoping it would get better i love scott thomas does anyone remember the uk tv series she was in about some nuns i am wanting to know the name sean penn was brilliant madonna eat your heart out everybody else in fact the film a bit predictable it was a a star the ending took me by surprise i really thought she had burnt her if you are a fan of any of the stars its worth watching,0,1,0.7733137,False,0.7733137
my friends and i have watched this so many time i have lost count this is worth seeing for those in the right frame of mind meaning that this is not so much a good horror film as a film to lampoon for its funny quotes and bad effects this film is best watched with other like minded individuals so you have someone to laugh with br br you'll laugh as greg leaps and around the lab his pet rabbit while his shifts from right to left on his back greg stop dr brandon you'll laugh as j g gives hand to direct greg to the other side of the operating table while his hand is in the shot and you'll probably chuckle when you realize that the final woman has none of the features he used to her with,0,1,0.77199906,False,0.77199906
a family is traveling through the mid west there's widower ben charles his girlfriend and ben's little daughter k t then hit a town named where everyone acts more than a little strangely their car breaks down and they're forced to stay they soon find out a witches has a spell over the town and is up to incredible evil br br the story is not that good people just figure things out of nothing and they just happen to find out where the witches are at the end also there are a lot of left at the end the acting is pretty poor too and are bland and everybody else is about the same only old pros martin and l q jones give good performances still this movie does work it blood and gore there's some but this is pg and to work with some very creepy visuals and atmosphere the acting a lot of it but it still works martin especially the scenery in his role i can't explain exactly why i sort of like this movie but it did work on me it's a quiet kind of horror that isn't made anymore hardly a but this deserves to be a,1,0,0.22808671,False,0.7719133
i'm sure that the folks on the texas border must have had a a good laugh or two when b picture unit inflicted this one on the war time public very simply the area along the river where the film opens is country just like the rest of the deep south or at least the deep south was post war no big cattle there they're much west in texas than richard and preston foster could ride to set up their empire br br the film begins with the two of them partners in a and when leo tries a of their services by not paying them for his cattle they keep the cattle and that's the beginning of the big like ranch they br br along the way foster marries sister played by frances and with his much smaller neighbors they also have some further run ins with leo br br anyway us who like westerns usually don't bother with and it's still a good western from the production mill of harry who produced all those cassidy westerns for paramount the climax is a blazing and i mean that literally gun battle that should have maybe been used on an a production br br but i wouldn't have any but western fans look at it,0,1,0.7715487,False,0.7715487
director j s presents something a little scary and a little creepy but nothing more a widowed mother karen a home in the mountains so she takes her two daughters and moves into the estate in what seems the middle of nowhere but it is somewhere somewhere ninety some odd years ago a tragic mining accident claimed the lives of numerous children who were forced to labor in the dark and the area and especially the estate seems to be haunted by the spirits of the tiny little wicked souls the legend is the screaming children come out in the to seek their revenge and you better believe it also in the cast ben cross taylor chloe julie rogers and geoffrey lewis,0,1,0.76881427,False,0.76881427
i was amazed at the quality of this film particularly after seeing pictures of the barely adult director all of him truly a boy directing a movie about a boy i look forward to seeing more luke films br br i did think this one was a bit too long there was too much time spent showing connor being and unwilling to make a move on owen didn't try hard enough owen being so young could have easily become closer to and later decided it wasn't his and owen would still have learned the valuable lesson about corruption and politics instead he didn't give himself a fair chance to learn about his sexuality and what about poor owen could have been a good influence br br though the film to show owen as a hero who perverted corruption i felt sad for owen he was offered the opportunity to have some boy boy fun with who was extraordinarily beautiful owen didn't have to go along with the political as offered but he could have tried to have some fun with and still walked away when he wanted it was clear that owen was in charge no one forced him to do anything he didn't want to do but he could have had more fun and with a very hot boyfriend at that br br i hope luke makes more movies where appealing young characters have more fun,1,0,0.23186116,False,0.7681388
like the previous on this film i too found myself in tears at times during this movie sometimes one wonders how a film of such awe inspiring awfulness comes into existence from the first moment when our protagonist wakes up in his new york apartment from a dream of subway trains with horses what irish hasn't had that one its clear we are in trouble and it doesn't get much better br br back to s ireland we enter a world where everybody speaks without and exclusively on the topic of the irish civil war go to school to learn about the civil war the in the pub themselves according to their civil war are carried out for those who died in the civil war the town is divided between those who believe we should remember and those who want to forget the civil war every glance and conversation is dripping with meaning that back to the civil war br br the on the of broken suggests that the film is a of the troubles in modern ireland the only parallel which strikes me is that in present day conversation is indeed dominated by one topic house if its intention is to offer some sort of insight into obsession with its past it fails miserably it is striking how few irish films have dealt with the irish civil war and its however it will take a film of a great deal more subtlety and intelligence than this one to tell us anything about the lasting effects of such a traumatic event on the psyche br br for those american viewers who have suggested the film evokes the atmosphere of s ireland it doesn't s ireland was a horrible poverty stricken pit of sexual and misery from which young people in their however there was more than one topic of conversation,0,1,0.7668629,False,0.7668629
so halfway through the season i got so caught up in school and my activities that i didn't realize that the show had been canceled halfway through which is crap br br i think the followers of this show should write fox and ask them to at least finish filming so that a the season can be released on dvd later maybe then they'll see how many people were disappointed that the show didn't survive its first season br br i loved the show and looked forward to it every after the can you imagine my disappointment when i came back to try and watch the show only to discover that it had disappeared needless to say i'm not very happy with fox right now even more so after discovering that no ending was filmed i mean if you're going to work on a project at least finish it to see what happens a half filmed show is like a half made car it's pretty much useless fox film the damn ending and give some of the show's fans some peace,1,0,0.2338924,False,0.7661076
at the beginning of the film we watch may and preparing for their trip to london for a visit to their grown children one can see is not in the best of health but he goes along when he dies suddenly world begins to spin out of control br br the film directed by roger based on a screen play by is a study of how this mother figure comes to terms with her new status in life and her awakening into a world that she doesn't even know it existed until now br br life as a suburban wife was probably boring obviously her sexual life was next to nothing we get to know she's had a short extra marital affair then nothing at all when may loses her husband she can't go back home so instead she stays behind her at her daughter's home it is in this setting that may begins after young and hunky darren her daughter's occasional lover br br darren in may a passion she has not ever known may responds by herself in front of our eyes may who at the beginning of the film is suddenly starts dressing up becoming an interesting and attractive woman she ends up falling heads over heels with this young man that keeps her with a passion she never felt before br br having known a couple of cases similar to this story it came as no surprise to me to watch reaction her own chance of a normal relationship with bruce a widower ends up for may who realizes how great her sex is with darren the younger man we figure is only into this affair to satisfy himself and for a possibility of money from may finally the daughter helen discovers what mum has been doing behind her back when she discovers the erotic paintings her mother has made br br the film is a triumph for the director in anne reid mr has found an extraordinary actress who brings so much to the role of may also amazing is daniel craig he knows how darren will react to the situation anna wilson jones as helen is also vital to the story as she is the one that has to confront the mother about what has been going on behind her back oliver ford davies plays a small part as bruce the older man in class and is quite effective br br the film is rewarding for those that will see it with an open mind br br,1,0,0.23477261,False,0.7652274
from the film's first shot knightley as elizabeth wandering reading through a field at dawn thus all the clich s cinema has developed to address the phenomenon of the strong minded rebellious female character in period drama i knew i was in for something to make me want to kill myself br br joe wright seemed not only to have not read the book but to be under the that what he was filming was not in fact jane subtle nuanced comedy of manners through delicate social interaction in century english drawing rooms but a sort of u heights thus we were treated to every scene between elizabeth and taking place outside for no apparent reason in rugged scenery and often in the rain not to mention that jane austen and in particular p p is not about passion sexual tension or love it's about different of the of century society which was completely ignored so that the house was a chaotic place where everybody shouts at once runs around leaves their underwear on and pigs wander happily through the house the society balls become country dances one step away from a matrix style dance orgy and everybody says exactly what they think without the slightest regard for br br the genius of jane austen lies in exploring the void created by a society in which nobody says what they think or mean because of an overwhelming regard for and the tragic of her characters from and by that speechless gap so both the brilliance of jane austen and the very factor that allows her plots particularly in this film to function was completely subtlety in general was nowhere his film sacrificed in favour of an overwrought drama which entirely with the material and the performances br br it was so obviously trying to be a serious film the humour which is pride prejudice both and her appeal was almost entirely in favour of all this faced melodrama and when it was allowed in was handled so clumsily pride prejudice is a serious narrative which makes serious points yes but those serious points and themes are not just with the humour they are in it you can't lose jane technique leaving only the bare bones of the story and expect the themes to remain not even when you replace her techniques with your own heavy handed mystical cinematography br br elizabeth bennett is supposed to be a woman an adult mature and sensible and clear knightley played the first half of the film like an empty headed and the second half like an empty headed who thinks she is a tragic heroine wit her verbal her quintessential characteristic of being able to see and laugh at everybody's including her own her strength and and her fantastic clear were completely lost and replaced with what a lot of and staring into the distance rather than being able to keep her head when all about her were losing theirs she started to cry and scream at the slightest and not genuinely raging either no these were fits and where the great strength of elizabeth at least in eyes was her ability to retain integrity and while remaining within the boundaries of society and elizabeth had no regard whatsoever for convention furthermore she seemed to think that wandering around in the mud in the century version of established her beyond doubt as spirited and strong minded and therefore nothing in the character as written or the performance had to sustain it an astonishingly and bland performance in which quest for and weakness she was matched by matthew br br donald sutherland as mr seemed weak and without the wicked sense of humour and ironic at the expense of human relationships that makes mr so fascinating and tragic his special bond with as the only two sensible people in a world of fools was completely lost not least because both of them were fools in a world of fools and that completely the end of the film of emotional impact mr was no longer and well meaning to the point of but was played as a complete for cheap laughs and the woman who was playing jane was so wildly inconsistent that she may as well not have tried to do anything with the character at all the script wildly between of jane austen delivered with remarkable and totally language which would not be out of place in a modern day romantic comedy br br just get the bbc adaptation on dvd and save yourself the,0,1,0.76420313,False,0.76420313
funny that i find myself forced to review this movie but here i am br br i am reviewing it because just recently i have had the chance to witness the revival of r c play end on stage in new york at the theatre starring hugh and others as well as being masterfully directed by david br br i left the theater i am not i was after almost two and a half hours of a and very claustrophobic depiction of life in the of the i during world war one brought to life vividly by everyone involved i came out of the theater with the shakes br br mind you i am not easily shocked nor am i too sensitive i am a stage actor and a director myself so i know the buttons being pressed to achieve certain effects both emotionally as well as psychologically br br but what i had just witnessed came so much to life that i had chills in my spine as i left br br none of these emotions came to life while watching high the movie based on this play and even adapted for the screen in with r c sheriff himself shortly before he died br br the screen adaptation takes place in the over france so gone is the claustrophobic ambiance to with br br the only plus of the movie are the battle scenes which look dated in their special effects compared to today's standards but still very valid in the flying tactics adopted on screen br br granted there had been a couple of screen adaptations of all quiet on the western front by maria which takes place in and not in the sky but that was the german vision on things if one would like to be on such things br br end is just the other side of the and would have made it into a great movie if they had left it alone and intact br br the transfer on dvd is poor even though in widescreen and adapted for tv screens the quality of the film itself is that of a movie theater nothing more nothing less it sports various such as minor and although the copy for the rest is clean br br if you want another wwi movie in your collection especially for those who love and enjoy to see battles among old then this is a picture for you but i rather would suggest von and brown as an alternative although that too is a movie filled with inaccuracies br br for the rest of you who love good acting and drama i would leave this one out buy the play go watch the play if you have the chance to get a decent revival of it near you but keep off this would be adaptation br br it is an anti war movie granted but the weakest i have ever seen in my lifetime ever br br the presence of actors such as howard ray richard johnson and john gielgud is just a since they are just seen in very weak and very brief cameo roles throughout the movie br br mcdowell the very talented christopher plummer simon ward and peter all deliver very weak performances not due to their lack of skills but rather due to lack of true and solid direction br br there are too many gaps in it and as said before it drags itself to the dubious end dubious because in the original play none of the men we come to know and sympathize with stay alive they are all killed in a fatal and mission in the movie they all die except malcolm mcdowell who manages somehow to stay alive another day being the wing commander of the unlucky bunch just to receive another three pilots to fly and die for another lost cause br br the end of the play leaves a bare stage in total darkness you just hear the the machine guns and throughout the theater then suddenly total peace and silence the curtain comes up lights and here they all are up standing straight and rigid corpses br br far more interesting and far more shocking than high finale which is also dragged by the hair br br it is up to you to judge br br for me if i had the money and the contacts to do so i would take the play and develop it the way it was meant adding here and there some action scene in the field just to the outer horror and slaughter going on in the fields of france around the men involved but then just strictly on what is going on in that tiny shack at the edge of sanity and the world br br want such a movie br br then ask for it br br this is not it,0,1,0.7639971,False,0.7639971
